embedding_row,domain,domain_code,image_path,predicted_index,confidence,embedding_norm,PC1,PC2
825,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\8f03cf41-751b-4dd9-9f74-e7bd40919d96___Crnl_L.Mold 7074.JPG,3,0.99928504,24.726795,9.625097,-6.1196017
826,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\937ddfca-ced9-419b-b25d-314ec99847f7___Crnl_L.Mold 8726.JPG,3,0.9999994,27.139175,9.9280615,6.925669
827,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\974bc246-0ab0-4a54-95c8-dd0b557f676b___Crnl_L.Mold 7059.JPG,3,0.99999905,25.862713,9.530703,4.972414
828,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\97ae4dda-7b28-4a06-a348-d361f8ecf56f___Crnl_L.Mold 8899.JPG,3,0.9999993,26.820082,10.415399,6.2964315
829,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\9829462d-ce9d-4f1e-a44c-bb586a4a5f83___Crnl_L.Mold 6948.JPG,3,0.9999995,26.557743,9.928132,5.819143
830,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\99d2b2e1-b3e6-4689-ad9a-209cdfdf4084___Crnl_L.Mold 7025.JPG,3,0.9999994,26.443714,9.833828,5.7662277
831,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\9b4d930b-ac3a-41c1-a8e8-8930280b5ad5___Crnl_L.Mold 8660.JPG,3,0.9999993,26.753975,9.944918,6.039487
832,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\9d807622-ab39-4aa3-a70a-a2a62aa17679___Crnl_L.Mold 9136.JPG,3,0.9999995,26.55147,9.979984,5.4385695
833,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\9d83467e-974a-478a-a163-e20240fcf102___Crnl_L.Mold 6786.JPG,3,0.9999993,26.75877,10.408183,5.859365
834,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\a05d577d-ebe7-44e3-9ac0-e6e742e34f1a___Crnl_L.Mold 9164.JPG,3,0.9999995,26.66369,10.076837,5.977541
835,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\a0e635a0-0935-4192-94cf-7003875a501e___Crnl_L.Mold 8675.JPG,3,0.99999917,26.537062,10.007677,5.9987082
836,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\a1ac9a02-2ef0-4208-bc66-0e5be1b3d876___Crnl_L.Mold 8774.JPG,3,0.9999994,26.638199,10.046427,5.5187817
837,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\a36f9c7a-b964-452c-988b-e45e49da61cf___Crnl_L.Mold 8706.JPG,3,0.9999993,26.910776,9.520022,6.6334434
838,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\a4a9faea-5038-4fa7-b056-8eed57e56525___Crnl_L.Mold 7179.JPG,3,0.9999995,26.842077,10.342205,6.198473
839,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\a4baece0-0e73-4b2f-a434-007c429fb5f9___Crnl_L.Mold 6672.JPG,3,0.99999917,26.685425,10.029948,5.8630657
840,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\a639c56d-f9e3-4f22-b21b-5a19e027d30b___Crnl_L.Mold 9108.JPG,3,0.9999995,26.646435,10.19445,6.342476
841,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\a6a109c7-b0f1-4475-8b50-22681c59a909___Crnl_L.Mold 6551.JPG,3,0.99999845,25.778605,6.475248,5.2465267
842,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\a7ea5602-9cd1-444e-bce8-ed314ddda894___Crnl_L.Mold 9101.JPG,3,0.9999994,26.408222,10.031437,6.6146255
843,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\a95f0a82-5cad-423a-be56-8205317909e8___Crnl_L.Mold 8677.JPG,3,0.9999993,26.859287,10.044886,6.836863
844,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\a9fbf5e6-bec9-4845-9659-237d9c67f8eb___Crnl_L.Mold 8624.JPG,3,0.99999917,27.014448,10.176178,7.3205676
845,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\abff37d9-e870-4274-a035-923c2bf5edaf___Crnl_L.Mold 6626.JPG,3,0.9999995,26.90136,9.765432,5.7604437
846,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\ad0f47b8-f36c-42a8-8c9d-9c24f91a3ef1___Crnl_L.Mold 8891.JPG,3,0.99999917,26.766394,10.273947,6.5906067
847,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\af7e1ce4-bb49-4227-ba89-9972bab473b7___Crnl_L.Mold 6560.JPG,3,0.99999905,26.461796,7.991483,6.448838
848,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\b0171eb9-e9c4-4d17-8f39-e748361fdfba___Crnl_L.Mold 8828.JPG,3,0.9999995,27.117907,9.777234,7.022439
849,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\b0f88a05-dfca-4814-9080-fb0a3fa0ee0c___Crnl_L.Mold 6978.JPG,3,0.9999994,26.220043,8.252003,5.690922
850,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\b38caab5-9031-4877-ba93-96bec1bdd4ff___Crnl_L.Mold 9028.JPG,3,0.9999994,27.272655,10.8201685,6.5684633
851,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\b6bdf275-d731-415b-a68d-193bbd6c037a___Crnl_L.Mold 8772.JPG,3,0.99999917,26.659893,9.185603,5.9751325
852,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\b8ad1d10-7809-4969-8bc0-2e44a3dc3157___Crnl_L.Mold 6664.JPG,3,0.9999995,27.139772,9.428289,5.2990513
853,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\b9beb5ed-0e80-4a9f-bcec-0be7abc6904d___Crnl_L.Mold 7152.JPG,3,0.9999994,26.383263,10.198448,5.352293
854,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\bb64a6b2-b479-4cff-a101-7d0d98ac62c9___Crnl_L.Mold 9183.JPG,3,0.9999994,26.361765,9.8526125,6.0422125
855,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\bb98de22-463a-4ad2-8ad1-e65d1ea463c8___Crnl_L.Mold 7160.JPG,3,0.9999995,26.534966,10.244939,5.5426507
856,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\bca2a85b-7b2a-42b5-9b7d-cba2a6bc9a70___Crnl_L.Mold 7003.JPG,3,0.99999714,25.785295,7.254986,3.1452968
857,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\bcf274e3-d797-4fa5-88c8-e513266e78da___Crnl_L.Mold 7036.JPG,3,0.9999995,26.909418,10.381955,6.255721
858,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\c247f911-53bf-4b36-ade1-a3f2ddc34f53___Crnl_L.Mold 6589.JPG,3,0.9999994,26.478167,10.318734,4.8164606
859,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\c3d8cc45-95c1-4747-b449-9a44ca4e9704___Crnl_L.Mold 8730.JPG,3,0.9999995,26.998535,9.932727,6.255675
860,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\c7a3f599-36dc-40e2-8efc-d0e0568666a7___Crnl_L.Mold 6983.JPG,3,0.9999995,26.713877,10.592128,5.8962884
861,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\cabcabd6-628c-444d-a7cd-49f44ddbb3e9___Crnl_L.Mold 6579.JPG,3,0.9999995,26.699753,9.956076,5.470804
862,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\cb88247d-9a2a-4cd9-888a-76d799436f10___Crnl_L.Mold 7125.JPG,3,0.9999995,26.566792,9.778911,5.104958
863,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\cbcf61e4-9a69-4483-9252-ae649102fb63___Crnl_L.Mold 6858.JPG,3,0.9999994,26.892479,10.013987,6.0260696
864,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\cd7835bc-5278-4005-81ec-9186d3237527___Crnl_L.Mold 6901.JPG,3,0.99999857,25.604033,9.894201,5.1109324
865,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\cf7130f7-50b1-4dce-81ed-841302e5f71d___Crnl_L.Mold 7072.JPG,3,0.9999995,26.669178,10.591625,6.1018186
866,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\cfd41486-76c4-4a0e-b61b-848a4afdc553___Crnl_L.Mold 7157.JPG,3,0.9999995,26.781261,10.278757,5.7577543
867,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\d2c889b0-0223-4e09-9d9f-cdf019b65120___Crnl_L.Mold 8631.JPG,3,0.9999994,27.133366,9.946978,6.9957576
868,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\d31448f3-312d-4f30-bb39-c1045b1df616___Crnl_L.Mold 6807.JPG,3,0.9999987,26.401669,9.839729,3.333491
869,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\d33d8470-d090-474b-8c16-cd5e88d40f51___Crnl_L.Mold 6998.JPG,3,0.9999995,26.454504,9.971252,5.5809193
870,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\d6441d7c-be78-420d-b202-1298cd5b94e9___Crnl_L.Mold 6571.JPG,3,0.99999833,26.407476,10.777656,5.8754907
871,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\d662ce55-855f-4af0-84ef-6e0d9e5e468a___Crnl_L.Mold 6586.JPG,3,0.9999989,26.100954,9.011186,4.558642
872,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\d8b47693-9b2e-4ee2-b822-d61668bd7ea1___Crnl_L.Mold 9016.JPG,3,0.9999995,26.623129,10.279795,6.3909993
873,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\d8cbf2c3-f99f-4af9-a8a2-9d88e2ed0524___Crnl_L.Mold 7022.JPG,3,0.9999993,26.608202,10.077819,5.4913874
874,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\d9c37e93-e99b-4a09-a040-a5d19d75feb9___Crnl_L.Mold 6733.JPG,3,0.9999994,26.872427,9.47085,5.755587
875,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\da70a983-649d-4262-a78f-4b5be677167e___Crnl_L.Mold 9168.JPG,3,0.9999995,26.907198,9.819786,5.701141
876,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\dbd8242c-1c4c-4d6a-97ba-6cb26fffec49___Crnl_L.Mold 7145.JPG,3,0.9999995,26.575096,10.488032,5.984767
877,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\dc61dd2d-7b0f-4927-a3af-4ad0c71bda15___Crnl_L.Mold 6561.JPG,3,0.9999994,26.868906,9.172139,6.322397
878,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\de7feb7f-caf7-4f98-90d4-096b0f130817___Crnl_L.Mold 6629.JPG,3,0.9999995,26.978765,10.023635,6.0061016
879,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\df5a282e-d66e-4fb3-8ce4-eddfe5253c50___Crnl_L.Mold 8940.JPG,3,0.9999995,26.639975,9.787204,5.895557
880,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\df78e8cb-8fc5-4682-ab5c-f265b4e8d97e___Crnl_L.Mold 8619.JPG,3,0.9999994,26.811167,9.91868,6.339704
881,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\e2d4c4ee-752f-4494-a046-6076bc08ecbd___Crnl_L.Mold 7178.JPG,3,0.9999995,26.616642,10.498946,6.03185
882,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\e33b960c-9d75-4de7-a310-ac39e5f326a4___Crnl_L.Mold 6689.JPG,3,0.9999994,26.64594,9.714395,5.746322
883,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\e379328a-4265-470a-978d-5020f59f4c1f___Crnl_L.Mold 6833.JPG,3,0.9999994,26.743797,10.174127,5.93731
884,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\e4bc3bc6-794e-43c4-8938-e56ed74b5542___Crnl_L.Mold 6613.JPG,3,0.9999995,26.909939,9.796776,6.3736835
885,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\e4e09a80-ae3a-42e8-ae98-e892b0507098___Crnl_L.Mold 6636.JPG,3,0.9999995,27.057764,9.612522,5.777383
886,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\e8e4c7fa-6c75-470a-888a-0763cade48bc___Crnl_L.Mold 7099.JPG,3,0.9999995,26.745499,10.240652,5.7538095
887,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\f3113f81-fff3-4b7d-b171-7315216c4d10___Crnl_L.Mold 8683.JPG,3,0.9999987,27.283684,10.847394,7.7601686
888,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\f3c54833-7b3e-43bf-8d1d-a67a8c6cfd83___Crnl_L.Mold 8858.JPG,3,0.9999995,26.83202,9.674203,6.507195
889,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\f63bb2e2-d13c-4e48-8e94-4d97f0dbad49___Crnl_L.Mold 6799.JPG,3,0.9999995,27.017473,9.867391,6.237813
890,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\f6c43250-2d85-42fb-85e6-57699cbb9350___Crnl_L.Mold 6765.JPG,3,0.9999994,26.93158,10.850822,6.182558
891,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\f78e3205-2a7f-43cf-988c-63aaf2179a5d___Crnl_L.Mold 6878.JPG,3,0.9999994,26.524004,9.178663,4.3720217
892,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\f8e698ff-5f4d-4735-ae53-1daf38c49d46___Crnl_L.Mold 6536.JPG,3,0.9999993,26.541473,10.274254,5.865737
893,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\fcfc6758-32cd-4e18-8d56-e3ffde988921___Crnl_L.Mold 6591.JPG,3,0.99999845,26.363842,9.514537,6.918417
894,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\fd686c68-9a4a-4d11-98fa-7c612aff9fd4___Crnl_L.Mold 6974.JPG,3,0.9999994,26.208345,9.610811,5.419145
895,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\fe60a756-1145-4ed4-9496-af5f387f0222___Crnl_L.Mold 8965.JPG,3,0.9999995,26.721376,10.403408,5.90602
896,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\fec6ddb1-599d-4de0-905c-c4e526021314___Crnl_L.Mold 8895.JPG,3,0.9999993,26.672537,10.024539,6.5924444
897,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\002533c1-722b-44e5-9d2e-91f7747b2543___Keller.St_CG 1831.JPG,4,0.9999995,24.166113,7.201452,3.60206
898,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0025c401-7785-49c5-8bef-780a8a0d3652___Matt.S_CG 2694.JPG,4,0.99999964,24.537277,6.824029,3.300203
899,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0176f68f-a3d8-473b-9bea-c075a5507b34___JR_Sept.L.S 2504.JPG,4,0.9999995,24.165228,7.005111,3.7472382
900,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\029c0186-56f1-41de-bb6b-3743bdfb10ee___JR_Sept.L.S 8562.JPG,4,0.99999976,24.281038,6.81019,3.6800377
901,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\02ab6821-757a-401b-ac04-919fdceee1f0___Matt.S_CG 1653.JPG,4,0.9999993,24.228691,6.0836945,2.9981475
902,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\02b079eb-8c74-42bf-b956-d3aecdb9d4ad___JR_Sept.L.S 8522.JPG,4,0.9999995,24.337545,6.805756,4.3403177
903,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\03611d8a-1664-4d1a-8d9b-7dc3e1a302cc___Keller.St_CG 1945.JPG,4,0.9999995,24.458845,6.7606378,3.356712
904,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\04eb9fee-df68-4917-a639-d68e12c08bbc___JR_Sept.L.S 8475.JPG,4,0.9999994,24.151663,6.6131134,3.5224612
905,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0501db9a-3dfd-492b-974a-e1dd30991ad5___Keller.St_CG 1918.JPG,4,0.99999964,24.58843,6.6197014,3.6168468
906,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0663ec0d-8837-4ba8-82a4-89d8a07ca206___Matt.S_CG 0714.JPG,4,0.9999989,24.123259,6.798573,2.699207
907,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0751d5c2-c59a-4c96-b348-2a9d3c8c8333___Matt.S_CG 6845.JPG,4,0.99999976,24.61271,6.2620125,3.024408
908,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0a5edec2-e297-4a25-86fc-78f03772c100___JR_Sept.L.S 8468.JPG,4,0.9999987,24.497646,6.1158776,2.6986263
909,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0b6a9374-858d-49ce-8a94-ab57c957718c___Matt.S_CG 2488.JPG,4,0.99999857,24.229338,5.3751507,4.077034
910,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0c8fd2f4-9c26-4e6d-90b5-fae10602579c___Matt.S_CG 1072.JPG,4,0.99999905,24.116844,5.6277604,1.8333242
911,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0d8187e2-00e2-40e7-b1a5-c94db561057c___JR_Sept.L.S 8439.JPG,4,0.99999917,23.993523,6.462286,2.9757652
912,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0ebf0c98-aeb9-4630-afa0-0c9a2dc32995___Matt.S_CG 6233.JPG,4,0.99999905,24.493353,7.415237,2.7576263
913,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\0edb366d-1253-4498-a05a-8f666405edc6___Matt.S_CG 7862.JPG,4,0.9999995,24.309711,6.125742,3.465913
914,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\102edb0a-780d-4b7e-b31e-c06e5e85211f___Matt.S_CG 2588.JPG,4,0.99999917,24.269297,6.9347525,3.3788943
915,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\113d9910-040e-4ae9-9c7d-6eba1d1e86e1___Matt.S_CG 7710.JPG,4,0.9999995,24.352753,6.776951,3.4684498
916,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\1142c61e-5959-43fd-8745-fc95bc0b1b5f___JR_Sept.L.S 8378.JPG,4,0.99999964,24.015936,7.345599,4.117222
917,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\13d82f96-ac84-4176-abf9-f1fbaac4aabd___Matt.S_CG 0989.JPG,4,0.9999988,23.430935,7.3176684,1.7202613
918,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\14d466da-8b4b-42e1-89b1-cf5f461bd64a___Matt.S_CG 6538.JPG,4,0.99999964,24.064575,6.821864,3.461184
919,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\15ad0147-6e02-43a7-b215-1be0dc719776___Matt.S_CG 7788.JPG,4,0.99999976,24.4933,6.7377687,3.4065418
920,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\15c00319-bd7f-45ef-9142-9295a62d701b___Matt.S_CG 0769.JPG,4,0.9999993,23.933716,7.3171544,2.6922534
921,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\169fe6b6-952f-45d3-a313-b3df3a357f5c___JR_Sept.L.S 2490.JPG,4,0.9999995,24.477785,6.8290668,3.8847618
922,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\17387441-89a3-4172-8195-fae50dba7a58___JR_Sept.L.S 2514.JPG,4,0.9999995,24.166845,6.852625,3.7099657
923,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\1764aae7-ae4b-45f9-b364-23cd799cee12___JR_Sept.L.S 8458.JPG,4,0.9999994,24.11247,6.721103,3.182762
924,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\18b450ff-ae57-4873-9c73-7ebef0b659cd___Matt.S_CG 0953.JPG,4,0.9999994,24.15805,6.8893313,2.8270442
925,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\18d05aef-311a-4e99-9489-f702ecdaffb6___Matt.S_CG 1703.JPG,4,0.99999905,24.210941,6.630172,3.1685622
926,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\18e46966-a79e-4f9d-a91c-b65f3f8488d2___Matt.S_CG 0872.JPG,4,0.99999917,24.211527,6.4319015,3.1456003
927,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\1bdd9bcf-49b6-4a59-90ed-5e053de56994___JR_Sept.L.S 2587.JPG,4,0.99999964,24.473436,6.628337,3.6596563
928,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\1c9a19ab-15e6-4af9-9130-603a329f356e___Matt.S_CG 7520.JPG,4,0.99999964,24.46864,6.769825,3.1942399
929,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\1cffba8e-40e0-43ce-914b-c184feb2cb2e___Matt.S_CG 7401.JPG,4,0.9999994,23.911518,7.175557,3.4230428
930,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\1db21865-b74f-40ab-9a9b-ac7c0e512058___Matt.S_CG 2428.JPG,4,0.99999964,24.598738,6.765821,3.2348404
931,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\1de3c0cc-04c3-48d0-9493-96b9e9a237af___Matt.S_CG 7657.JPG,4,0.9999994,23.985752,6.662394,3.56574
932,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\1ecc0c20-9ef3-40af-a8d8-9a43463a26b4___Matt.S_CG 7654.JPG,4,0.9999994,24.066545,6.9928913,4.0412874
933,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\21e23277-e1e0-49b6-a2e7-e6b3756c3647___Matt.S_CG 6811.JPG,4,0.9999989,24.107527,5.7541637,-1.3679008
934,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\2240ebae-0c54-4eff-a068-1c3f58ee05a7___Matt.S_CG 1035.JPG,4,0.9999994,24.164196,5.491283,2.2170937
935,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\2365ce1e-195c-4cf9-a38d-927f0faa489a___JR_Sept.L.S 2725.JPG,4,0.9999995,24.461584,6.809673,3.641656
936,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\25b6cc2a-d883-4e3f-9caa-738e5ec35e30___JR_Sept.L.S 8465.JPG,4,0.9999994,23.845833,6.307072,2.9046884
937,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\263f010b-28f0-493b-a5c2-099405b3a117___Keller.St_CG 1895.JPG,4,0.99999976,24.500723,6.772675,3.276498
938,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\281da113-7611-44bf-9df7-b742fcbce900___JR_Sept.L.S 8568.JPG,4,0.9999995,24.15097,6.487236,3.7734466
939,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\2967e646-0a62-4db8-a568-57c1e14c93b5___JR_Sept.L.S 8428.JPG,4,0.9954131,25.388987,9.734222,6.6804547
940,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\296f4660-5675-43b8-8b1f-20e8e9b228b7___JR_Sept.L.S 2612.JPG,4,0.99999976,24.62672,6.8207603,3.7819853
941,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Septoria_leaf_spot\2996fe86-51c4-4ded-b7a4-4f0905247394___Keller.St_CG 1841.JPG,4,0.99999964,24.37942,6.9081073,3.3943746
