embedding_row,domain,domain_code,image_path,predicted_index,confidence,embedding_norm
633,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\8b3de207-e6ff-4ac5-8480-f6230bd6b385___RS_Late.B 6506.JPG,2,0.9999989,26.959465
634,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\8c36f3d7-3aee-4341-8319-449e3f5e6f79___RS_Late.B 5596.JPG,2,0.9999981,26.72787
635,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\8d58aa38-714a-45b6-b36d-fe52ab36aae8___GHLB Leaf 24.1 Day 12.JPG,2,0.9999981,26.630825
636,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\8fa2b785-6eba-47c3-aeb3-139ebe284185___RS_Late.B 4954.JPG,2,0.9999981,26.784586
637,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\902aed86-4d96-4a9b-9742-f01ae845c22c___GHLB2 Leaf 9037.JPG,2,0.9999988,26.77573
638,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\903f6204-3857-495a-9cf3-8e3fbc930115___RS_Late.B 5496.JPG,2,0.999997,26.461298
639,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\913a9ecb-2dad-4a37-8e5e-e97a1aa2b8a1___RS_Late.B 5327.JPG,2,0.9999976,26.571749
640,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9176c69b-991a-4cd0-bfad-9742ad81a8b4___RS_Late.B 4989.JPG,2,0.99999845,26.673758
641,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\92abc2a8-b18b-45f9-bf9a-c774cc040ac7___GHLB2 Leaf 149.2.JPG,2,0.9999989,27.071053
642,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9309c2d7-07ea-4dfb-a79e-2e9128d38a75___GHLB2 Leaf 107.3.JPG,2,0.9999987,27.133118
643,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\942e670b-9e1b-4c27-a2d7-287ad07fd986___RS_Late.B 4977.JPG,2,0.99999833,26.924961
644,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\94531b7b-15e2-4cd3-b6c2-cb3df21c9848___GHLB2 Leaf 8559.JPG,2,0.99999833,27.382236
645,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\948bd29b-11cf-4100-8e94-bae0a34def22___RS_Late.B 6781.JPG,2,0.9999989,27.11294
646,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\94b06669-5f80-4a76-9eae-8d34f6489f15___GHLB2 Leaf 8839.JPG,2,0.99999857,27.55171
647,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\94cc1863-a527-4f26-9b08-2f3bc17ff93f___GHLB Leaf 23.3 Day 13.JPG,2,0.9999981,26.787281
648,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\94f53287-b156-4ece-94a2-3c12783e4fbb___RS_Late.B 5409.JPG,2,0.999998,26.9464
649,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\97cb14c0-e0e6-4acb-b387-583e12cdc859___RS_Late.B 4860.JPG,2,0.9999987,26.662
650,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\97e49ab1-3159-4659-9954-518c94690a9e___RS_Late.B 5534.JPG,2,0.95652187,27.394686
651,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\97f6b5cb-a2aa-4846-a306-decda7f1ad73___RS_Late.B 6127.JPG,2,0.99999833,26.964901
652,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9823fb17-3426-48be-a3de-ed8a3d742674___RS_Late.B 6320.JPG,2,0.99999905,27.33101
653,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\993825d6-dbbd-41b8-9993-c68c3504eff8___GHLB_PS Leaf 36 Day 13.jpg,2,0.9999988,26.76266
654,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\994043ad-6d4c-4ab8-b825-45e61317bce8___GHLB2 Leaf 8829.JPG,2,0.99999905,27.284496
655,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9adeaa24-183e-4403-b899-6fdce79ed524___RS_Late.B 6023.JPG,2,0.99999857,27.064991
656,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9b75e0b6-342b-4409-a02d-598e661160a6___GHLB2 Leaf 75.JPG,2,0.9999989,26.682531
657,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9bf7479a-5809-48ad-90f7-f4dd4cb9a82b___RS_Late.B 6902.JPG,2,0.99999845,27.312319
658,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9ce46f18-eccc-4dc4-aa01-f41ad7e6e7fb___GHLB2 Leaf 8544.JPG,2,0.9999987,26.859974
659,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9ecb8001-2f48-4487-b287-535dbcfb5c2f___RS_Late.B 6206.JPG,2,0.9999988,26.672564
660,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9ed7a670-72d9-4bb7-adcb-6aeb2eecb5db___GHLB Leaf 23.5 Day 12.JPG,2,0.9999982,26.744621
661,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\9f824326-5b34-4f6d-b500-a184cc984d0a___RS_Late.B 5382.JPG,2,0.9999975,27.002441
662,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a1f7a744-1d30-4343-992c-b1521d924094___GHLB2 Leaf 8563.JPG,2,0.9999708,27.398123
663,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a2405206-ef97-4d3c-b143-ec07ac51f89e___GHLB2 Leaf 8555.JPG,2,0.99999917,27.060873
664,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a41982b4-98ca-40de-a386-96e865a3dd21___RS_Late.B 6138.JPG,2,0.9999989,27.154724
665,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a4a85f99-e178-4f06-83ba-230048d3446e___GHLB2 Leaf 162.2.JPG,2,0.9999988,27.056744
666,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a4cdb993-ba37-45c5-b845-ed5650516b39___GHLB2 Leaf 8878.JPG,2,0.99999917,27.0497
667,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a5d9410b-4ca9-494f-ba13-c7a01c48fa49___RS_Late.B 7147.JPG,2,0.99999785,26.39259
668,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a5fbcb1e-c1f2-4cc9-b69b-24ce89f7ec7a___RS_Late.B 5585.JPG,2,0.9999974,25.906229
669,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a6007dbc-3a2f-4c1e-9ec6-28d7d3a17f28___GHLB_PS Leaf 13 Day 8.jpg,2,0.9999975,26.12654
670,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a6154a52-2013-4b02-9682-f8c5b0b6c17a___GHLB2 Leaf 64.JPG,2,0.9999989,27.050404
671,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a63362e0-5e9f-4056-b66b-2f3fc23ea932___GHLB2 Leaf 111.2.JPG,2,0.99999905,27.744398
672,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a6876e29-dc0f-4716-bd3c-eedc9f45cf70___GHLB_PS Leaf 41 Day 18.jpg,2,0.9999989,26.958332
673,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a7cee503-4a3e-42dc-963c-2ae166064f6a___RS_Late.B 5602.JPG,2,0.999998,26.771915
674,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a93a7ca0-3ed4-4d86-9441-49a6d605c26d___GHLB_PS Leaf 26 Day 9.jpg,2,0.99999857,26.712263
675,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a93e7941-b915-4e05-a3b8-7dd4176e6eaa___GHLB2 Leaf 85.JPG,2,0.9999989,27.046879
676,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\a9e5eb70-1dc4-44ec-927a-4ac745c1ff31___RS_Late.B 5035.JPG,2,0.9999989,26.563526
677,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\aa1945c1-9d44-4e84-a18c-e5d78e3f4c37___RS_Late.B 5601.JPG,2,0.99999833,26.762405
678,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\aa5594a4-0679-4f85-bc2e-ff65342aaca1___GHLB2 Leaf 71.JPG,2,0.9999988,27.207037
679,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\aa5e6a40-afc1-47e5-80a3-e41fb9e5a40b___GHLB2 Leaf 9085.JPG,2,0.9999975,26.90335
680,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\addfb0ca-2f18-4ed6-94e9-192ea15bf9e8___RS_Late.B 5616.JPG,2,0.9999982,26.817837
681,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ae581c9f-2be2-4ca8-b27d-5a333d15012c___RS_Late.B 5170.JPG,2,0.9999969,27.015415
682,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ae811562-9670-4094-a791-41c848b909c4___GHLB2 Leaf 8982.JPG,2,0.9999989,26.782202
683,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\aee192d9-666e-4ef8-aa5e-86d09d14216c___GHLB2 Leaf 8582.JPG,2,0.9999987,26.897299
684,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\b17fad17-1d16-4a55-9b4e-d1a35ddbb611___GHLB2 Leaf 8933.JPG,2,0.9999989,27.593971
685,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\b2a9abfe-731d-4143-a534-158a4aea4dd1___GHLB_PS Leaf 1.5 Day 13.jpg,2,0.99999905,27.102924
686,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\b2ecc0ad-1b95-4555-8c8e-ac38f0944c5f___RS_Late.B 4871.JPG,2,0.9999975,26.50137
687,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\b3cc95da-557b-456d-9c5d-2ba5d9eb0e98___RS_Late.B 4930.JPG,2,0.9999976,26.377478
688,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\b45f36d3-b367-4c96-9e4d-a8da7c8c584d___RS_Late.B 5195.JPG,2,0.99999833,26.810339
689,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\b5e5a3bd-a8c8-46fc-928f-f0bb083b9a4e___GHLB2 Leaf 8550.JPG,2,0.9999989,27.024725
690,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\b9478b81-3911-4589-b169-84c1e1971906___RS_Late.B 5579.JPG,2,0.99999845,26.58814
691,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\bb1cfbc3-b8eb-4a56-9313-86cffbea4524___GHLB_PS Leaf 30.1 Day 13.jpg,2,0.99999845,26.85595
692,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\be5c294b-38cc-44b8-b404-ab7d899cb717___GHLB2 Leaf 161.1.JPG,2,0.9999987,27.441105
693,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\bf0b58c2-1d95-4f37-80ea-1bcd82e9c59b___GHLB2 Leaf 145.4.JPG,2,0.99999857,27.274258
694,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\bf89b543-1d30-4648-8b4a-bb8d1f2f913a___GHLB2 Leaf 8606.JPG,2,0.99999905,26.902803
695,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c1f3a153-7738-4cdc-a8a2-003e7221001a___GHLB2 Leaf 9013.JPG,2,0.9999987,27.027948
696,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c2327b45-3e5f-4f36-8f5b-2146c89d446d___RS_Late.B 6343.JPG,2,0.99999857,26.706232
697,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c3a5ec63-9d0d-48a2-898a-9bc31b4443a9___GHLB_PS Leaf 1.2 Day 16.jpg,2,0.99999857,26.368795
698,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c451aa60-ebde-4dfd-a008-ad6e4cfef3fe___RS_Late.B 6857.JPG,2,0.9999982,26.603584
699,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c4e17a14-ebac-4e2b-b00f-8b6b5e267b42___RS_Late.B 5097.JPG,2,0.99999845,27.073368
700,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c614e6d5-04cc-4846-9867-84c83961c5cf___GHLB2 Leaf 8617.JPG,2,0.9999987,27.480936
701,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c88e92df-e964-428e-9d8b-df1e402fa41f___GHLB_PS Leaf 27.1 Day 13.jpg,2,0.99999857,26.667105
702,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c91400cf-83f0-4472-9504-3234ccecf65c___RS_Late.B 5218.JPG,2,0.99999857,27.03147
703,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c991e311-e10c-4505-a01a-3ad7c92d3e3b___RS_Late.B 7194.JPG,2,0.9999974,27.09629
704,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c9c8854f-00f2-4bec-b263-f03354f58114___RS_Late.B 6997.JPG,2,0.99999905,26.573431
705,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\c9f19d2a-8c9d-4ac1-b077-545c5d6f53a9___GHLB_PS Leaf 53 Day 18 .jpg,2,0.9999989,27.256437
706,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ca5daff3-da8c-404a-b51a-02612ca741e4___GHLB2 Leaf 8722.JPG,2,0.9999981,27.088339
707,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\cb11b3a4-a1f5-43a2-a7ff-399d7674b708___GHLB_PS Leaf 2.2 Day 18.jpg,2,0.99999917,27.09354
708,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\cbba9493-51c1-4cad-b194-0ca6ac3a3059___RS_Late.B 6773.JPG,2,0.9999982,26.78085
709,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\cc182d88-d09a-4caa-948a-91db3007290a___GHLB_PS Leaf 2.1 Day 7.jpg,2,0.9999982,26.788664
710,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\cc822a81-2140-421a-957c-e4ccfa2c0ba5___RS_Late.B 5357.JPG,2,0.99999833,26.718128
711,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ce90a66b-6d07-4fc1-89bd-af0de0c5dee1___GHLB2 Leaf 108.JPG,2,0.9999988,27.010754
712,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ceec7525-b67e-43fc-8967-77d57133afba___RS_Late.B 5586.JPG,2,0.99999607,26.367624
713,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\cf724383-bfe7-454a-9f22-bb59072d56ae___RS_Late.B 5442.JPG,2,0.9999969,27.515627
714,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\d28832cb-6291-40c8-b48e-c6019c1eb6a5___RS_Late.B 6437.JPG,2,0.99999845,26.34279
715,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\d2ef0edd-4a4f-4245-85a8-34309ef9ef71___GHLB_PS Leaf 46.1 Day 18.jpg,2,0.9999989,26.908758
716,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\d346f7f2-7cc9-43ef-bfcf-fbfd9d9db724___GHLB_PS Leaf 18 Day 8.jpg,2,0.9999796,25.418007
717,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\d3d532b0-4927-4818-a12c-709ce0134435___GHLB2 Leaf 9051.JPG,2,0.99999845,27.092312
718,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\d491156d-bcb8-47b9-b6b9-3f1d2dc1777f___GHLB2 Leaf 8779.JPG,2,0.9999987,26.95214
719,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\d7052146-5be7-4d3d-a2a7-32d4277c26a2___GHLB2ES Leaf 141.JPG,2,0.99999666,27.141016
720,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\d70b86ba-e117-43d6-ad51-43c67d9a2483___RS_Late.B 6347.JPG,2,0.9999987,26.912395
721,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\d87455f4-a924-426a-8c62-b9870b8a6d34___RS_Late.B 6024.JPG,2,0.9999988,26.852875
722,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\dbecc777-f8a4-4222-9872-051d44b19b2c___RS_Late.B 6426.JPG,2,0.9999988,27.059666
723,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\df7775b2-73f3-4708-86d5-a56e2bbb3337___RS_Late.B 5378.JPG,2,0.9999927,26.413576
724,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\e1836b6b-a14d-402a-ac9f-db7d12feeec9___RS_Late.B 4924.JPG,2,0.99999833,26.68986
725,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\e27901d0-1f93-4342-a8d1-6e19f234b296___GHLB2 Leaf 8916.JPG,2,0.99999905,27.276049
726,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\e2acf01a-92f6-47b2-bc21-e830899f9f0b___GHLB2 Leaf 95.2.JPG,2,0.9999989,27.095222
727,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\e2e89956-491c-42a0-9154-6b8ef41cd63b___GHLB2 Leaf 8689.JPG,2,0.9999988,27.144028
728,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\e60c6680-9c50-4063-9eb9-6e77980afcfa___RS_Late.B 5343.JPG,2,0.999998,26.730938
729,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\e7619088-871f-422e-a6e8-5c8a7da70b3e___GHLB2 Leaf 8825.JPG,2,0.9999988,27.47949
730,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\e7ad9c9f-d300-4246-8e98-4e364eb4d7b6___GHLB Leaf 23.1 Day 18.JPG,2,0.9999981,26.617523
731,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\e82e3fd9-cc3c-4196-9bef-178576b882de___RS_Late.B 6316.JPG,2,0.999998,27.073055
732,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\e980207c-6e67-4caf-8973-7128ca2a1c12___GHLB2 Leaf 8876.JPG,2,0.9999988,27.109056
733,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ebe561c5-4d97-4008-a998-a7c02ed6d3d3___GHLB2 Leaf 87.JPG,2,0.9999988,27.268541
734,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ecacf5db-abcf-408c-b41a-93e339fbfc0c___RS_Late.B 6405.JPG,2,0.9999987,26.847748
735,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\ed70dd6e-db68-4cf5-95b6-e25c67be113f___RS_Late.B 4966.JPG,2,0.9999987,26.40146
736,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\edab4e30-5e08-4bf9-92eb-695d4472add6___RS_Late.B 5582.JPG,2,0.99999833,26.796383
737,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\edaeb655-f663-4be5-900a-17255d65c997___GHLB2 Leaf 8768.JPG,2,0.99999905,27.667461
738,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\eedd252b-1d20-4cc8-94ca-b8800334996c___GHLB2 Leaf 8667.JPG,2,0.9999987,27.139137
739,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f0ac2b25-fb74-43f7-9ca6-52bb05dd2ec2___RS_Late.B 6545.JPG,2,0.9999988,27.11182
740,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f1604e72-b6ee-4b8b-81fa-cf3acc501e17___GHLB2 Leaf 8752.JPG,2,0.9999988,26.907223
741,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f2581062-48ef-4957-bab3-9beb606ff3ef___RS_Late.B 6291.JPG,2,0.99999905,26.890474
742,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f2c089b3-34a5-4300-848f-a0d6eebcb756___RS_Late.B 5174.JPG,2,0.9999989,27.367256
743,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f336431f-8e79-4ff6-9afd-03bacf1bfaf2___RS_Late.B 5521.JPG,2,0.9999975,26.54993
744,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f401bc9a-3136-40cd-8a6b-99308e7de798___RS_Late.B 5004.JPG,2,0.9999987,26.757761
745,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f5538cfb-7556-4f4d-a680-6a15cc6283ab___RS_Late.B 4962.JPG,2,0.9999982,26.53394
746,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f7d235fa-e0ef-4475-88d2-3bfa79f1ab6f___RS_Late.B 7059.JPG,2,0.9999964,26.160072
747,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f8024ad7-ded1-42aa-ab6d-139f7069d10e___RS_Late.B 7157.JPG,2,0.99999833,26.855831
748,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f84a91cc-ad11-409e-9115-1af741e5726d___RS_Late.B 5166.JPG,2,0.9999989,27.577257
749,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\f8e2f06c-ffc4-426b-a7ad-300f6472fdcc___RS_Late.B 5238.JPG,2,0.999997,27.243694
750,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\fa4ec25a-250d-4eb3-ba0d-9d1c51eb3995___GHLB2 Leaf 8990.JPG,2,0.9999989,26.59371
751,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\fa524c8c-e08d-43ee-9f33-3bd2bf9b09f5___GHLB2 Leaf 8686.JPG,2,0.9999989,27.55839
752,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\fabaa5c5-3180-49b7-b538-d1a31316afd8___GHLB2 Leaf 121.4.JPG,2,0.9999988,27.317545
753,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Late_blight\fdbc3a0b-5da5-452d-a6e4-b5a5e6dc396a___GHLB2 Leaf 8575.JPG,2,0.9999988,27.372393
754,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\0425e1f8-950e-4f8f-a8cc-66809d61ef54___Crnl_L.Mold 6783.JPG,3,0.99999917,26.855637
755,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\0443d006-9d75-4d46-9312-941f21e3791d___Crnl_L.Mold 9139.JPG,3,0.9999994,26.613297
756,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\05205449-e0d0-4d2f-a2fb-6f1fc0e2e9c5___Crnl_L.Mold 8717.JPG,3,0.9999993,27.029678
757,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\05bbff69-adad-4e16-8fad-c265be82e25a___Crnl_L.Mold 6929.JPG,3,0.9999995,26.7811
758,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\077218cb-00b9-4bdf-b091-108a42c7a601___Crnl_L.Mold 7118.JPG,3,0.9999995,26.786291
759,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\0857ce1f-5347-493a-acd9-77b698950b45___Crnl_L.Mold 6748.JPG,3,0.9999994,26.86727
760,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\0ae36892-5cb1-476e-8a51-b7fd8183a535___Crnl_L.Mold 6728.JPG,3,0.9999993,26.70556
761,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\0ddf82ad-9004-4913-ac9c-d00333d7c858___Crnl_L.Mold 7089.JPG,3,0.9999994,26.365236
762,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\119da3be-8512-492e-ac10-66bee5e73a5c___Crnl_L.Mold 8770.JPG,3,0.99999917,26.71067
763,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\12319ec3-c990-4c68-8683-244f1f220c09___Crnl_L.Mold 9146.JPG,3,0.9999995,26.916676
764,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\13611825-494e-4068-8be4-68de001adbf8___Crnl_L.Mold 6965.JPG,3,0.9999994,26.530186
765,PlantVillage Internal,0,D:\Tomato_Disease_Research\plantvillage\Tomato_Leaf_Mold\158d72b9-7f14-4466-9b20-13909636294f___Crnl_L.Mold 8829.JPG,3,0.9999995,27.008307
