split,external_class_name,filename,relative_path,extension,file_size_bytes,width,height,mode,detected_format,sha256,verify_pass,load_pass,valid_dimensions,integrity_status,error
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_6.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_6.jpg,.jpg,173928,480,640,RGB,JPEG,9567fdeaa51c7770775c6a12d993ed54b8857bd7a7ce9a57d1d194d0e9acc3f4,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_60.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_60.jpg,.jpg,52638,650,305,RGB,JPEG,bd87613068228f0493aed0545b456d7a32905e88914c215a5802a396f2802bc9,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_61.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_61.jpg,.jpg,188483,900,675,RGB,JPEG,114e5d0090cd63ad9e176375c2fde3a48f01d88af3bd1dd44909b2ecefa70a49,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_62.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_62.jpg,.jpg,229569,1200,900,RGB,JPEG,b06427f875a549080239281621541ecadb1e8d2c47860b4e7d0f5032d1dbdaa9,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_63.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_63.jpg,.jpg,100225,1280,960,RGB,JPEG,6a8ce87008be630aaf9153b16e33bf11b427ea982f9c02a9af247d35193052cf,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_64.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_64.jpg,.jpg,14929,400,258,RGB,JPEG,69cfc1a17079e20ebcbf1744e8d4a57fcb46105cfdfd32827820632096e0657c,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_65.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_65.jpg,.jpg,20061,300,225,RGB,JPEG,e86b5c15a56efc7e64f50af6bb7317cc2271c0067ed69371bb02aca7b43f0695,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_66.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_66.jpg,.jpg,176818,900,598,RGB,JPEG,f336ee6b656ac4d98edb97e713a323db08f66b086da4169751e9d685ea67906f,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_67.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_67.jpg,.jpg,984944,2848,2136,RGB,JPEG,5dcae1eb24088f5742e9ede12c476f59571827915f0424907c58b348ce26479f,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_68.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_68.jpg,.jpg,46412,300,154,RGB,JPEG,9f0339e9851df57480c749fa2b5e9879cae89cc96d8a6e1a846dfbc472b4fac9,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_69.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_69.jpg,.jpg,120891,640,517,RGB,JPEG,392b0db6a61373279689516e69fc622f07a86fb656e3354b90022bd158787c05,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_7.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_7.jpg,.jpg,1087402,3235,2426,RGB,JPEG,8c70c4321a305ca3225768862b0ce55abbe3d2933016052d96c9d2752abb5815,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_70.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_70.jpg,.jpg,106167,512,540,RGB,JPEG,5e5cf62f64af518859c4aa2196db554b95022b8036832da21dd8fcf8cba69a61,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_71.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_71.jpg,.jpg,48014,768,576,RGB,JPEG,7a077d03b215f85b61b5290f391d68339e53f2fb3935997f90517b0bb5ebcb17,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_72.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_72.jpg,.jpg,312787,1200,1600,RGB,JPEG,e0cb8e337b7ccffef5c9ffadd988ca0cde1d6b698f721cdd0bb6cc54f674b681,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_73.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_73.jpg,.jpg,120073,900,675,RGB,JPEG,8c9916076137fab755c95f7b9f9379544c458885416aa9661230038875da40da,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_74.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_74.jpg,.jpg,1774865,2608,3370,RGB,JPEG,23f1b3eb30a0a7a33c0bca7a94d448820bbecba9d52d9c23723cb921d3265675,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_75.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_75.jpg,.jpg,57572,720,404,RGB,JPEG,f6734228a16bcb0736284aa6dfcd6a0b1b2b8e3aa412820dc1a21dfd08f3473b,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_76.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_76.jpg,.jpg,726558,1755,1192,RGB,JPEG,6c402224e255ad2119dc600ac2714f207a4f59ab9192a588fe6c8f15bd2ce020,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_77.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_77.jpg,.jpg,11980,341,239,RGB,JPEG,98f661b5c89179fa23616c810aa99108985c7aa064aa80f221327e7bff6c2f48,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_78.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_78.jpg,.jpg,287763,1200,1600,RGB,JPEG,7f45f20fb269dd24ed5e94e216a0dbdfb8a8c8676864f760c4b37abd68410f74,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_79.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_79.jpg,.jpg,25442,250,249,RGB,JPEG,e4c76f512198fc742905de176ec4f2f5611df51eddff2fc5f1ee9d2ebe479ef3,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_8.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_8.jpg,.jpg,1799525,4000,3000,RGB,JPEG,1c2610d64ded9d26b2c5636d55d3acbf065e5ce346585bdacc81661e4e5484c9,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_80.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_80.jpg,.jpg,2262856,3264,2448,RGB,JPEG,55895d4f6f86786b98af334774d1a50e4e987bdbb4e204d67d43d94bd5a88601,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_81.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_81.jpg,.jpg,34135,540,405,RGB,JPEG,623125f67831c8382451aa861828fb39805c1c4524262f68e1496397f6352ef7,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_82.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_82.jpg,.jpg,124786,582,424,RGB,JPEG,380dd06e71b1aeccbc9255ebad6672a7bf51a333a233490ac099c546922c49dd,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_83.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_83.jpg,.jpg,246683,1300,1346,RGB,JPEG,f7474217b5b29e55fa6f21a4fd4a3085e24e98cda9a5434d3124d5793e6c988d,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_84.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_84.jpg,.jpg,235715,1300,1304,RGB,JPEG,2ad3b5105d22190fbfae4798ab4aec20e3d5d1fd467ebb3e3f51198ffdd3d95b,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_85.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_85.jpg,.jpg,54683,802,604,RGB,JPEG,47d998904f74d6126480b71ac31ca58edaac43bac6b6d0ecab962fd86a9f9e76,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_86.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_86.jpg,.jpg,26105,600,600,RGB,JPEG,b031c7e4550ac090c4f7f1cb2aa150bd5c45dd1225f44d2a3f6144b22a71f45c,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_87.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_87.jpg,.jpg,136365,500,375,RGB,JPEG,ff030db45790d99d7a286d17055dd9374525cebd05dec31e319a093602bd0c1e,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_88.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_88.jpg,.jpg,10864,400,270,RGB,JPEG,3211680d3b880882f4964b082ba6afece7e80dd36503487a1d465fdefafd70cd,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_89.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_89.jpg,.jpg,175067,900,1200,RGB,JPEG,bc0b6524c8ba90d6852131511f257ba04acd04152169409e7ffe730ed69e3199,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_9.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_9.jpg,.jpg,85809,512,540,RGB,JPEG,dd593011c07e1b866b6f9d9d7549937fa7e56f7a488ea2436b1648b43d3b5dca,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_90.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_90.jpg,.jpg,66968,600,600,RGB,JPEG,60aeb91bde37f4f5704818424a3672babbe9997a18f4fd34cc9ea1aa54943b1e,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_91.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_91.jpg,.jpg,424635,1536,2048,RGB,JPEG,7cea9a9ccb996089155d01fd649859ff3ab224501be089ce0ee11a29c8ab873f,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_92.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_92.jpg,.jpg,309122,1200,900,RGB,JPEG,9a1408769ef9d069a31ec50cf9cfe591962a84159c32064b5d43b694abff1636,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_93.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_93.jpg,.jpg,66409,604,561,RGB,JPEG,dd0bd303b3b61cc75ce5f5c28b7d2d5a47e53851293bcfd0b39f84bbce973fee,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_94.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_94.jpg,.jpg,54376,576,461,RGB,JPEG,fe02c0e388c8495ed2634ba409116e3bce2e52590e06a60252bb86820fe76497,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_95.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_95.jpg,.jpg,178147,1000,1000,RGB,JPEG,eb5516991ec41a37567f24067f33fa3af88485c807fde03ce09e7373cd334eb2,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_96.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_96.jpg,.jpg,385084,1431,1073,RGB,JPEG,dcd4897d6b910e92ef0cb35e3af59be9492fe1e2491717d2a634b2fba5792a40,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_97.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_97.jpg,.jpg,971509,3111,2364,RGB,JPEG,8db3c1eaf91af244d4d19789a44d5f2e986b845c078e308173100ccf5c61aeb2,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_98.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_98.jpg,.jpg,3743976,3872,2592,RGB,JPEG,c307edf59875fa677c15ecdad3b10230d96886942fda2f743ebda8880ad2882e,True,True,True,VALID,
train,Tomato_leaf_late_blight,train_Tomato leaf late blight_99.jpg,train\Tomato_leaf_late_blight\train_Tomato leaf late blight_99.jpg,.jpg,198616,1104,1390,RGB,JPEG,9c05a58a8da9096be59351957f35541c3326562d2fbcad4a9f404406cda7b224,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_1.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_1.jpg,.jpg,4474,150,150,RGB,JPEG,b2916e4342627b04c40f4d4bb45516b9e31a698b7c9f31985865a99b56d2bf65,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_10.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_10.jpg,.jpg,13941,287,217,RGB,JPEG,0cbec55eb4a499f910b5791f033868e462be24245a02e7e54e474d4f51e69a07,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_11.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_11.jpg,.jpg,7425,150,138,RGB,JPEG,35f9d381bd7fb68db5d980c203413779367a939a9c69888076efbaea8e872fd3,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_12.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_12.jpg,.jpg,68432,600,600,RGB,JPEG,fb579582240fce42338f4de48b6c73df73f190909d648af0a401ede993c5f3d9,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_13.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_13.jpg,.jpg,2285878,3648,2736,RGB,JPEG,84bf9933d581cd350fa433fec46cf554d28bd0e7b5971c22db912d93a8a42dfa,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_14.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_14.jpg,.jpg,265828,500,375,RGB,JPEG,5cbc915291c7946a498f59556998d9920505ac61d6be54136c7a405e8a90d755,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_15.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_15.jpg,.jpg,133711,900,675,RGB,JPEG,91dba347002d8cc2f70f1453543ddd43f8c38abd8580e1b8a3141c57e501f50d,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_16.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_16.jpg,.jpg,12092,248,212,RGB,JPEG,badccfa1a3aca75d7098c43d45c894895060eaab65dbed25e2575afccf062e89,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_17.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_17.jpg,.jpg,197518,1600,1200,RGB,JPEG,127fdff8c60e482ffe68d40d529689dd8da5a02be3e6bd3738820c7752468fb7,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_18.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_18.jpg,.jpg,45066,450,358,RGB,JPEG,8e644164293e7c32e8cb270c2d517d0988f3851f2ca4bfc7bad3d73745148960,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_19.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_19.jpg,.jpg,36062,386,263,RGB,JPEG,b8c5d419d9e6fbd49c133a51067dfb0db643dc331dd65656ac6f209d3edf2fa0,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_2.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_2.jpg,.jpg,17840,231,247,RGB,JPEG,7882f74fc0969d1d52c78d92b2600cb016c5e8861b83fbf372f620d4397fc5a5,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_20.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_20.jpg,.jpg,18245,213,320,RGB,JPEG,c584e26d61f82e9d5afa7772c797d3d494ab4646b543c93297ff7a24f6d9bdbd,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_21.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_21.jpg,.jpg,32592,347,280,RGB,JPEG,77d5e7560f62bab2bc5702aa76407013d9b6abd927a560d69c99055da25ec3d5,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_22.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_22.jpg,.jpg,36259,449,450,RGB,JPEG,ef435579510d841b901745acaff97db59f6ef7f145dcc88b53f6e3d7a618f442,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_23.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_23.jpg,.jpg,197360,848,1131,RGB,JPEG,0859fe0db82e2eb1ccb6d8caf2fc6ed7030b2771baa2f744490683ea5fd1fdb4,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_24.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_24.jpg,.jpg,26388,347,280,RGB,JPEG,fa65fac0427a9ab7e5a7b3765c2dd44c10b2557799dcdf10ab7af244b6cd9e8e,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_25.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_25.jpg,.jpg,93622,640,480,RGB,JPEG,385a96f98a1986ccdac704af3fc0215a26632bd0a0490bf2f2ecc20a17d5ddaa,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_26.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_26.jpg,.jpg,117059,756,575,RGB,JPEG,523c300d0340891e11ff4df32404c9e4cd0fdc915ba4fdcaba544afd36165648,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_27.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_27.jpg,.jpg,27543,205,216,RGB,JPEG,987317e1cef2c7563cb158f08bc271f2800b3bea6013a094cafcdc1088342c75,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_28.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_28.jpg,.jpg,16871,341,256,RGB,JPEG,1e1eaac19252fc29b868ce89c2808b5eeb962e14327b3fee3c351657ed06f115,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_29.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_29.jpg,.jpg,26806,390,280,RGB,JPEG,16f38c97aeccda79951590d8a1ecd4efe5e4ba07f5e21b51349cdcc814598250,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_3.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_3.jpg,.jpg,36189,347,280,RGB,JPEG,60a14312d287d8547d2107ba4002cd898938cf506bb49d6b8e144dc1db6d737b,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_30.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_30.jpg,.jpg,16830,300,297,RGB,JPEG,ceb08f12a2d062e81d23507a632a1fd63b67410100390310c3879cb641f37304,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_31.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_31.jpg,.jpg,29169,300,321,RGB,JPEG,1a1cf0be9bdeae64a59ba65d0a08890633030342a9dff6603166a8de9445ae88,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_32.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_32.jpg,.jpg,40934,480,404,RGB,JPEG,daff886c16c22489d7fc21cf10a62eec5dd06d41b68eb1426449a77307b11ab4,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_33.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_33.jpg,.jpg,151722,870,1390,RGB,JPEG,8376860b7120200152fe6e8733b202ed6c2f585b9561a0222045044883270b6a,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_34.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_34.jpg,.jpg,111506,550,413,RGB,JPEG,71a136af75b0219869cc396ef374f28c8ff0fc136d15d5e715342e2484d22f45,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_35.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_35.jpg,.jpg,51540,640,456,RGB,JPEG,963b5bdd274ff1e7eac1266c22c1c9fcc0206b5e1363c13e4513655b0c5c27a3,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_36.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_36.jpg,.jpg,38007,500,500,RGB,JPEG,253abd1f7b183baeeeb79cf76672b2be334a30d50b82aa6bcfcb79375b8e2fdb,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_37.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_37.jpg,.jpg,141591,1200,630,RGB,JPEG,b37ec98ff05367c2a163ddd34b7d9d19bf6150f4b309810a50cfc09ca25c3970,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_38.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_38.jpg,.jpg,29573,300,400,RGB,JPEG,ced9a9a45f8c00063d3c8d62b1bd406d2fc4adc8638f087ebfa48d15c8a1963d,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_39.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_39.jpg,.jpg,16158,341,256,RGB,JPEG,e7f67c86efd4d32885e40f88f8b087c44ba68930937b56b0c965b861c5c7d896,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_4.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_4.jpg,.jpg,143373,450,307,RGB,JPEG,290d3c6a123aa77b9ec8564578dbd0a9ce70663fa903c1f550e7c7ed68500d30,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_40.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_40.jpg,.jpg,26142,347,280,RGB,JPEG,46eb40c4f332e830bc8d159774b2b34984313b084889b0a032c6c71582edf14e,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_41.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_41.jpg,.jpg,111784,800,533,RGB,JPEG,5f4d0e00d88da37a7a97c55b885dc80b6eb7a87ad2993f24e488984111e8a2e5,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_42.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_42.jpg,.jpg,12638,173,244,RGB,JPEG,bca664400713e0e49d34f9915b0bc860433343d1c532f538496472182a157c71,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_43.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_43.jpg,.jpg,100762,478,640,RGB,JPEG,14780c43b71f96ca81aa2c9c2bddca1fd23aac9e57a95e30a2948d1c8ae3ccc2,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_44.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_44.jpg,.jpg,33605,320,320,RGB,JPEG,c092b2591bd11975a88dca500806f115918d50d60169ca949ce1f64bd4c35aa0,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_5.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_5.jpg,.jpg,11539,179,150,RGB,JPEG,ecf4813279856da6139d466fca3a00a792df7a0657324fe078e7d58ec5b2c8c6,True,True,True,VALID,
train,Tomato_leaf_mosaic_virus,train_Tomato leaf mosaic virus_6.jpg,train\Tomato_leaf_mosaic_virus\train_Tomato leaf mosaic virus_6.jpg,.jpg,36098,190,148,RGB,JPEG,06abb18e0d50ff3033bfad357f0ba2ddee85f27f0f40127c5ff9a2a19ed352b4,True,True,True,VALID,
